HAUL_ID,EST_NUM_PERM3,log10_EST_NUM_PERM3,BOTTOM_DEPTH,CRUISE,DAY,GEAR_NAME,GMT_DATE_TIME_TXT,HAUL_PERFORMANCE,LAT,LON,MAX_GEAR_DEPTH,MESH,MONTH,STATION_NAME,VOLUME_FILTERED,YEAR,TAXA
5MF00 13 2 20BON 1,117.0173,2.071945675,72,5MF00,5,20BON,5/5/2000 11:04,GOOD,57.8525,-168.86966,63,153,5,13,9.50287,2000,Pseudocalanus spp.
5MF00 14 3 20BON 1,143.6787,2.160404598,70,5MF00,5,20BON,5/5/2000 14:44,GOOD,58.06533,-168.7345,67,153,5,14,9.63261,2000,Pseudocalanus spp.
5MF00 16 2 20BON 1,90.5252,1.961540687,70,5MF00,6,20BON,5/6/2000 21:11,GOOD,58.066,-168.735,66,153,5,16,10.47221,2000,Pseudocalanus spp.
5MF00 17 2 20BON 1,122.8517,2.092901972,66,5MF00,6,20BON,5/6/2000 23:31,GOOD,57.92567,-169.31984,62,153,5,17,10.07177,2000,Pseudocalanus spp.
5MF00 18 2 20BON 1,210.3339,2.324969168,74,5MF00,7,20BON,5/7/2000 5:08,GOOD,57.10083,-169.31751,69,153,5,18,11.15686,2000,Pseudocalanus spp.
5MF00 2 2 20BON 1,130.1972,2.117924566,70,5MF00,3,20BON,5/3/2000 3:04,GOOD,56.944,-163.8315,65,153,5,2,12.2276,2000,Pseudocalanus spp.
5MF00 3 3 20BON 1,102.1328,2.013396809,72,5MF00,3,20BON,5/3/2000 4:59,GOOD,56.87217,-164.0495,67,153,5,3,14.17763,2000,Pseudocalanus spp.
5MF00 4 2 20BON 1,155.4989,2.194511289,75,5MF00,3,20BON,5/3/2000 7:31,GOOD,56.729,-163.886,69,153,5,4,10.75248,2000,Pseudocalanus spp.
5MF00 5 2 20BON 1,141.398,2.15350389,74,5MF00,3,20BON,5/3/2000 9:55,GOOD,56.76567,-164.33116,60,153,5,5,11.4853,2000,Pseudocalanus spp.
5MF00 8 3 20BON 1,97.0016,1.991233166,68,5MF00,4,20BON,5/4/2000 20:28,GOOD,57.4115,-165.86816,64,153,5,8,10.72148,2000,Pseudocalanus spp.
5MF05 32 2 20BON 1,2185.4036,3.339730334,56,5MF05,13,20BON,5/13/2005 17:08,GOOD,56.92433,-159.83949,47,153,5,32,8.43414,2005,Pseudocalanus spp.
5MF05 33 2 20BON 1,2164.0775,3.335473447,61,5MF05,13,20BON,5/13/2005 19:54,GOOD,57.16134,-160.04016,46,153,5,33,5.05712,2005,Pseudocalanus spp.
5MF05 34 2 20BON 1,1162.0034,3.065580984,60,5MF05,13,20BON,5/13/2005 22:18,GOOD,57.25683,-160.66766,52,153,5,34,9.96899,2005,Pseudocalanus spp.
5MF05 35 2 20BON 1,800.4551,2.903879197,66,5MF05,14,20BON,5/14/2005 0:15,GOOD,57.04117,-160.45117,57,153,5,35,9.03486,2005,Pseudocalanus spp.
5MF05 36 2 20BON 1,520.9533,2.717631648,59,5MF05,14,20BON,5/14/2005 2:58,GOOD,56.81783,-160.22833,50,153,5,36,8.68152,2005,Pseudocalanus spp.
5MF05 37 2 20BON 1,1056.4982,3.024279637,67,5MF05,14,20BON,5/14/2005 4:44,GOOD,56.69933,-160.62351,58,153,5,37,3.84667,2005,Pseudocalanus spp.
5MF05 38 2 20BON 1,2057.7094,3.313595048,69,5MF05,14,20BON,5/14/2005 7:17,GOOD,56.91516,-160.84334,61,153,5,38,2.56596,2005,Pseudocalanus spp.
5MF05 39 2 20BON 1,1184.1897,3.073787869,69,5MF05,14,20BON,5/14/2005 9:14,GOOD,57.12283,-161.056,60,153,5,39,10.21458,2005,Pseudocalanus spp.
5MF05 40 2 20BON 1,6464.6465,3.810611956,74,5MF05,14,20BON,5/14/2005 11:07,GOOD,57.018,-161.44566,65,153,5,40,1.20285,2005,Pseudocalanus spp.
5MF05 41 2 20BON 1,1919.221,3.283351215,65,5MF05,14,20BON,5/14/2005 14:12,GOOD,56.80367,-161.231,57,153,5,41,3.40138,2005,Pseudocalanus spp.
5MF05 42 2 20BON 1,3348.5176,3.524982264,65,5MF05,14,20BON,5/14/2005 16:07,GOOD,56.58133,-161.01866,63,153,5,42,3.8417,2005,Pseudocalanus spp.
5MF05 44 2 20BON 1,3986.4653,3.600696917,84,5MF05,14,20BON,5/14/2005 20:50,GOOD,56.68033,-161.6355,74,153,5,44,4.97684,2005,Pseudocalanus spp.
5MF05 45 2 20BON 1,704.4236,2.848449985,72,5MF05,14,20BON,5/14/2005 23:46,GOOD,56.89817,-161.84934,63,153,5,45,7.49549,2005,Pseudocalanus spp.
5MF05 46 2 20BON 1,2757.9291,3.44074054,72,5MF05,15,20BON,5/15/2005 1:41,GOOD,56.77783,-162.24451,63,153,5,46,3.1908,2005,Pseudocalanus spp.
5MF05 58 3 20BON 1,516.054,2.713535902,89,5MF05,16,20BON,5/16/2005 4:03,GOOD,56.08967,-163.58901,80,153,5,58,10.23149,2005,Pseudocalanus spp.
5MF05 63 2 20BON 1,179.1147,2.255549159,92,5MF05,16,20BON,5/16/2005 14:31,GOOD,55.96684,-163.976,84,153,5,63,6.49119,2005,Pseudocalanus spp.
5MF05 64 2 20BON 1,212.1879,2.328762552,95,5MF05,16,20BON,5/16/2005 16:25,GOOD,55.85233,-164.3635,86,153,5,64,8.8475,2005,Pseudocalanus spp.
5MF05 67 2 20BON 1,222.4214,2.349124769,101,5MF05,16,20BON,5/16/2005 23:03,GOOD,55.50467,-164.7455,90,153,5,67,7.45389,2005,Pseudocalanus spp.
5MF05 69 2 20BON 1,162.5174,2.213563973,94,5MF05,17,20BON,5/17/2005 3:47,GOOD,55.72483,-164.75467,87,153,5,69,7.23615,2005,Pseudocalanus spp.
5MF05 70 2 20BON 1,224.5604,2.353262856,107,5MF05,17,20BON,5/17/2005 5:41,GOOD,55.6095,-165.13716,99,153,5,70,10.51791,2005,Pseudocalanus spp.
5MF96 39 29 LG-CB 1,1676.0863,3.224555411,67,5MF96,24,LG-CB,4/24/1996 4:18,GOOD,56.8725,-164.063,64,153,4,39,9.92789,1996,Pseudocalanus spp.
5MF96 39 29 TUCK1 1,0,0,67,5MF96,24,TUCK1,4/24/1996 4:18,GOOD,56.8725,-164.063,64,333,4,39,195.93222,1996,Pseudocalanus spp.
5MF96 39 8 LG-CB 1,2980.7437,3.47447031,73,5MF96,23,LG-CB,4/23/1996 12:23,GOOD,56.86666,-164.04784,68,153,4,39,17.52046,1996,Pseudocalanus spp.
5MF96 39 8 TUCK1 1,0,0,73,5MF96,23,TUCK1,4/23/1996 12:23,GOOD,56.86666,-164.04784,68,333,4,39,345.77588,1996,Pseudocalanus spp.
5MF97 36 3 20BON 1,282.0724,2.451897527,73,5MF97,20,20BON,4/20/1997 18:36,GOOD,56.87,-164.03,67,153,4,36,7.91853,1997,Pseudocalanus spp.
5MF97 37 2 20BON 1,196.8198,2.296269758,74,5MF97,20,20BON,4/20/1997 23:23,GOOD,56.76,-164.33,67,153,4,37,9.03974,1997,Pseudocalanus spp.
5MF97 40 2 20BON 1,328.4632,2.517806912,71,5MF97,21,20BON,4/21/1997 6:30,GOOD,57.02,-164.21001,64,153,4,40,10.70451,1997,Pseudocalanus spp.
5MF97 47 2 20BON 1,230.2809,2.364139769,73,5MF97,23,20BON,4/23/1997 0:15,GOOD,57.85,-168.87,64,153,4,47,7.29544,1997,Pseudocalanus spp.
5MF97 47 3 20BON 1,231.4306,2.366293303,73,5MF97,23,20BON,4/23/1997 0:35,GOOD,57.85,-168.86,65,153,4,47,8.26166,1997,Pseudocalanus spp.
5MF97 47 4 20BON 1,237.8764,2.378173245,72,5MF97,23,20BON,4/23/1997 0:57,GOOD,57.85,-168.87,64,153,4,47,8.47499,1997,Pseudocalanus spp.
5MF97 49 2 20BON 1,552.4856,2.743106326,74,5MF97,23,20BON,4/23/1997 6:57,GOOD,57.1,-169.31,65,153,4,49,8.68801,1997,Pseudocalanus spp.
6MF95 139 4 20BON 1,161.8464,2.211778162,79,6MF95,30,20BON,4/30/1995 0:09,GOOD,56.45,-164.62,70,153,4,139,12.25853,1995,Pseudocalanus spp.
6MF95 139 6 MOC1 2,43.5601,1.648946157,83,6MF95,30,MOC1,4/30/1995 4:45,GOOD,56.45883,-164.595,79,153,4,139,95.5,1995,Pseudocalanus spp.
6MF95 139 6 MOC1 3,28.7955,1.474150678,83,6MF95,30,MOC1,4/30/1995 4:48,GOOD,56.45817,-164.5957,57,153,4,139,35.7,1995,Pseudocalanus spp.
6MF95 139 6 MOC1 4,85.1462,1.935236125,83,6MF95,30,MOC1,4/30/1995 4:48,GOOD,56.45783,-164.59621,42,153,4,139,34.2,1995,Pseudocalanus spp.
6MF95 139 6 MOC1 5,152.1816,2.185206601,83,6MF95,30,MOC1,4/30/1995 4:49,GOOD,56.45767,-164.5967,33,153,4,139,45.9,1995,Pseudocalanus spp.
6MF95 139 6 MOC1 6,159.5308,2.20555837,83,6MF95,30,MOC1,4/30/1995 4:50,GOOD,56.45733,-164.5972,21,153,4,139,34.1,1995,Pseudocalanus spp.
6MF95 139 6 MOC1 7,243.8096,2.388828444,83,6MF95,30,MOC1,4/30/1995 4:51,GOOD,56.457,-164.5975,16,153,4,139,109.2,1995,Pseudocalanus spp.
6MF97 27 2 20BON 1,373.8054,2.573805839,74,6MF97,7,20BON,5/7/1997 1:20,GOOD,56.76883,-164.33733,64,153,5,27,9.73056,1997,Pseudocalanus spp.
6MF97 28 2 20BON 1,102.8023,2.016206977,75,6MF97,7,20BON,5/7/1997 3:17,GOOD,56.733,-163.88617,64,153,5,28,10.70017,1997,Pseudocalanus spp.
6MF97 29 2 20BON 1,439.1303,2.643581268,74,6MF97,7,20BON,5/7/1997 5:17,GOOD,56.8755,-164.05499,65,153,5,29,9.44015,1997,Pseudocalanus spp.
6MF97 30 2 20BON 1,173.3408,2.241399035,71,6MF97,7,20BON,5/7/1997 6:43,GOOD,56.944,-163.82033,63,153,5,30,9.25344,1997,Pseudocalanus spp.
6MF97 33 2 20BON 1,141.9038,2.155043777,70,6MF97,7,20BON,5/7/1997 14:00,GOOD,57.01733,-164.21851,60,153,5,33,10.69241,1997,Pseudocalanus spp.
6MF97 43 4 20BON 1,400.8461,2.604059758,73,6MF97,8,20BON,5/8/1997 18:51,GOOD,57.85733,-168.85384,65,153,5,43,9.18058,1997,Pseudocalanus spp.
6MF97 43 5 20BON 1,322.3739,2.509704964,73,6MF97,8,20BON,5/8/1997 19:14,GOOD,57.85584,-168.87717,64,153,5,43,9.90651,1997,Pseudocalanus spp.
7MF00 2 1 20BON 1,800.9413,2.90414258,74,7MF00,22,20BON,6/22/2000 8:44,GOOD,56.3325,-166.418,63,153,6,2,26.44888,2000,Pseudocalanus spp.
7MF00 2 2 20BON 1,835.9422,2.922695466,75,7MF00,22,20BON,6/22/2000 9:22,GOOD,56.3325,-166.418,27,153,6,2,21.43689,2000,Pseudocalanus spp.
7MF95 41 5 MOC1 2,147.6924,2.172288771,72,7MF95,8,MOC1,5/8/1995 1:30,GOOD,56.5975,-164.6265,69,153,5,41,98.8,1995,Pseudocalanus spp.
7MF95 41 5 MOC1 3,134.0086,2.130361434,72,7MF95,8,MOC1,5/8/1995 1:32,GOOD,56.59633,-164.6257,58,153,5,41,140.60001,1995,Pseudocalanus spp.
7MF95 41 5 MOC1 4,29.3098,1.481583071,72,7MF95,8,MOC1,5/8/1995 1:35,GOOD,56.59483,-164.625,45,153,5,41,101.9,1995,Pseudocalanus spp.
7MF95 41 5 MOC1 5,95.3191,1.983712416,72,7MF95,8,MOC1,5/8/1995 1:37,GOOD,56.59333,-164.6243,32,153,5,41,89.3,1995,Pseudocalanus spp.
7MF95 41 5 MOC1 6,67.6987,1.836948519,72,7MF95,8,MOC1,5/8/1995 1:39,GOOD,56.59267,-164.6228,21,153,5,41,51.5,1995,Pseudocalanus spp.
7MF95 41 5 MOC1 7,328.2051,2.517466555,72,7MF95,8,MOC1,5/8/1995 1:41,GOOD,56.59183,-164.6218,11,153,5,41,89.7,1995,Pseudocalanus spp.
7MF96 5 1 LG-CB 1,660.7185,2.820673277,72,7MF96,20,LG-CB,5/20/1996 1:41,GOOD,56.8665,-164.06216,63,153,5,5,10.26761,1996,Pseudocalanus spp.
7MF96 5 1 TUCK1 1,0,0,72,7MF96,20,TUCK1,5/20/1996 1:41,GOOD,56.8665,-164.06216,63,333,5,5,202.63677,1996,Pseudocalanus spp.
7MF96 5 8 LG-CB 1,2165.8954,3.335837948,73,7MF96,20,LG-CB,5/20/1996 8:43,GOOD,56.8675,-164.04367,68,153,5,5,3.61975,1996,Pseudocalanus spp.
7MF96 5 8 TUCK1 1,0,0,73,7MF96,20,TUCK1,5/20/1996 8:43,GOOD,56.8675,-164.04367,68,333,5,5,71.43772,1996,Pseudocalanus spp.
DY13-05 28 2 20BON 1,133.4211,2.128467445,76,DY13-05,5,20BON,5/5/2013 8:18,GOOD,56.6637,-163.8688,70,153,5,28,11.21262,2013,Pseudocalanus spp.
DY13-05 29 2 20BON 1,251.1806,2.401711674,70,DY13-05,5,20BON,5/5/2013 10:32,GOOD,56.9413,-163.8375,67,153,5,29,8.15349,2013,Pseudocalanus spp.
DY13-05 30 2 20BON 1,217.1997,2.338854149,70,DY13-05,5,20BON,5/5/2013 12:25,GOOD,57.0163,-164.2143,66,153,5,30,13.70168,2013,Pseudocalanus spp.
DY13-05 31 1 20BON 1,36.6369,1.575613845,73,DY13-05,5,20BON,5/5/2013 13:50,GOOD,56.8718,-164.0428,68,153,5,31,5.84111,2013,Pseudocalanus spp.
DY13-05 32 2 20BON 1,232.9896,2.369196555,75,DY13-05,6,20BON,5/6/2013 2:38,GOOD,56.7585,-164.3183,69,153,5,32,9.40814,2013,Pseudocalanus spp.
DY13-05 33 10 20BON 1,386.5872,2.588369426,72,DY13-05,7,20BON,5/7/2013 1:13,GOOD,57.8643,-168.8863,65,153,5,33,12.49912,2013,Pseudocalanus spp.
DY13-05 34 2 20BON 1,294.5225,2.470590552,68,DY13-05,7,20BON,5/7/2013 3:25,GOOD,57.925,-169.3064,62,153,5,34,12.2775,2013,Pseudocalanus spp.
DY13-05 35 2 20BON 1,349.7699,2.545022319,71,DY13-05,7,20BON,5/7/2013 5:55,GOOD,58.0607,-168.7283,64,153,5,35,16.74243,2013,Pseudocalanus spp.
DY13-05 36 2 20BON 1,669.2156,2.826214532,72,DY13-05,7,20BON,5/7/2013 8:22,GOOD,57.7827,-168.4512,65,153,5,36,15.73185,2013,Pseudocalanus spp.
DY13-05 37 2 20BON 1,739.2789,2.869395371,70,DY13-05,7,20BON,5/7/2013 10:42,GOOD,57.6536,-169.0203,64,153,5,37,7.83466,2013,Pseudocalanus spp.
DY13-05 39 2 20BON 1,639.5242,2.806535543,72,DY13-05,7,20BON,5/7/2013 21:54,GOOD,57.5277,-168.6135,66,153,5,39,8.05599,2013,Pseudocalanus spp.
DY13-05 41 2 20BON 1,432.4625,2.636951531,72,DY13-05,8,20BON,5/8/2013 0:53,GOOD,57.509,-167.9878,66,153,5,41,9.21236,2013,Pseudocalanus spp.
DY13-05 43 2 20BON 1,872.4573,2.941241679,72,DY13-05,8,20BON,5/8/2013 3:53,GOOD,57.5008,-167.3444,66,153,5,43,7.0055,2013,Pseudocalanus spp.
DY13-05 45 2 20BON 1,437.5059,2.641975441,71,DY13-05,8,20BON,5/8/2013 6:39,GOOD,57.4265,-166.8142,67,153,5,45,14.77466,2013,Pseudocalanus spp.
DY13-05 47 2 20BON 1,326.4419,2.515134252,70,DY13-05,8,20BON,5/8/2013 9:21,GOOD,57.3235,-166.3309,65,153,5,47,13.13557,2013,Pseudocalanus spp.
DY13-05 49 2 20BON 1,341.1679,2.534239264,70,DY13-05,8,20BON,5/8/2013 12:17,GOOD,57.2611,-165.7656,65,153,5,49,13.41275,2013,Pseudocalanus spp.
DY13-05 51 3 20BON 1,242.5928,2.386664447,73,DY13-05,8,20BON,5/8/2013 15:39,GOOD,56.992,-165.3779,66,153,5,51,14.70778,2013,Pseudocalanus spp.
DY13-05 53 2 20BON 1,242.43,2.386374099,73,DY13-05,8,20BON,5/8/2013 18:46,GOOD,56.9076,-164.8372,67,153,5,53,14.58566,2013,Pseudocalanus spp.
DY14-05 19 5 CALVET 1,0,0,72,DY14-05,9,CALVET,5/9/2014 10:20,GOOD,56.8702,-164.044,63,53,5,19,4.59028,2014,Pseudocalanus spp.
DY14-05 19 6 CALVET 1,0,0,72,DY14-05,9,CALVET,5/9/2014 10:40,GOOD,56.8702,-164.0442,64,53,5,19,3.29556,2014,Pseudocalanus spp.
DY14-05 19 7 CALVET 1,0,0,72,DY14-05,9,CALVET,5/9/2014 10:55,GOOD,56.8702,-164.044,64,53,5,19,4.44511,2014,Pseudocalanus spp.
DY14-05 19 8 20BON 1,2106.8319,3.323835973,72,DY14-05,9,20BON,5/9/2014 11:20,GOOD,56.875,-164.0467,63,153,5,19,6.68302,2014,Pseudocalanus spp.
DY14-05 20 2 20BON 1,3895.1398,3.590634532,70,DY14-05,9,20BON,5/9/2014 13:15,GOOD,57.014,-164.2117,61,153,5,20,5.38928,2014,Pseudocalanus spp.
DY14-05 21 2 20BON 1,2135.9493,3.329794218,70,DY14-05,9,20BON,5/9/2014 15:08,GOOD,56.942,-163.8288,60,153,5,21,9.46839,2014,Pseudocalanus spp.
DY14-05 22 2 20BON 1,1732.0535,3.23881197,75,DY14-05,9,20BON,5/9/2014 17:24,GOOD,56.6658,-163.869,65,153,5,22,11.38071,2014,Pseudocalanus spp.
DY14-05 23 3 20BON 1,1371.1239,3.137393329,74,DY14-05,9,20BON,5/9/2014 19:58,GOOD,56.763,-164.3407,66,153,5,23,14.18982,2014,Pseudocalanus spp.
DY14-05 25 2 20BON 1,868.2214,2.93913041,72,DY14-05,9,20BON,5/9/2014 22:37,GOOD,56.9123,-164.8277,64,153,5,25,9.95138,2014,Pseudocalanus spp.
DY14-05 27 2 20BON 1,543.6044,2.736081146,71,DY14-05,10,20BON,5/10/2014 1:16,GOOD,56.9932,-165.1195,67,153,5,27,14.06905,2014,Pseudocalanus spp.
DY14-05 29 2 20BON 1,1529.7393,3.184901232,69,DY14-05,10,20BON,5/10/2014 5:28,GOOD,57.2593,-165.7518,64,153,5,29,13.55525,2014,Pseudocalanus spp.
DY14-05 31 2 20BON 1,1270.6112,3.104354344,69,DY14-05,10,20BON,5/10/2014 7:00,GOOD,57.3232,-166.331,69,153,5,31,13.09606,2014,Pseudocalanus spp.
DY14-05 34 2 20BON 1,1118.0176,3.048836917,70,DY14-05,10,20BON,5/10/2014 9:48,GOOD,57.4325,-166.8135,60,153,5,34,13.96758,2014,Pseudocalanus spp.
DY14-05 36 2 20BON 1,3485.4859,3.542387913,71,DY14-05,10,20BON,5/10/2014 12:24,GOOD,57.5032,-167.3388,62,153,5,36,14.02846,2014,Pseudocalanus spp.
DY14-05 38 2 20BON 1,2045.0871,3.310924117,70,DY14-05,10,20BON,5/10/2014 15:22,GOOD,57.5022,-167.9818,60,153,5,38,14.14512,2014,Pseudocalanus spp.
DY14-05 40 2 20BON 1,2132.9942,3.329193235,72,DY14-05,10,20BON,5/10/2014 18:12,GOOD,57.5242,-168.6183,62,153,5,40,9.12145,2014,Pseudocalanus spp.
DY14-05 41 2 20BON 1,2690.5821,3.430007631,69,DY14-05,10,20BON,5/10/2014 19:56,GOOD,57.6517,-169.0227,63,153,5,41,10.65643,2014,Pseudocalanus spp.
DY14-05 42 2 20BON 1,4030.8488,3.605504237,71,DY14-05,10,20BON,5/10/2014 22:03,GOOD,57.7683,-168.464,66,153,5,42,9.78057,2014,Pseudocalanus spp.
DY14-05 43 1 CALVET 1,0,0,71,DY14-05,10,CALVET,5/10/2014 23:30,GOOD,57.8355,-168.8877,60,53,5,43,5.84705,2014,Pseudocalanus spp.
DY14-05 43 2 CALVET 1,0,0,71,DY14-05,10,CALVET,5/10/2014 23:45,GOOD,57.838,-168.8898,61,53,5,43,5.02736,2014,Pseudocalanus spp.
DY14-05 43 3 CALVET 1,0,0,70,DY14-05,10,CALVET,5/10/2014 23:58,GOOD,57.8393,-168.892,61,53,5,43,5.68515,2014,Pseudocalanus spp.
DY14-05 43 5 20BON 1,1866.0761,3.27116202,71,DY14-05,11,20BON,5/11/2014 0:32,GOOD,57.8352,-168.8827,67,153,5,43,14.67893,2014,Pseudocalanus spp.
DY14-05 44 2 20BON 1,1722.3814,3.236381401,70,DY14-05,11,20BON,5/11/2014 2:21,GOOD,58.0663,-168.7283,66,153,5,44,11.44462,2014,Pseudocalanus spp.
DY14-05 45 2 20BON 1,3424.4496,3.534717582,67,DY14-05,11,20BON,5/11/2014 4:33,GOOD,57.9272,-169.325,62,153,5,45,11.66202,2014,Pseudocalanus spp.
DY14-05 47 2 20BON 1,2866.0458,3.457434631,70,DY14-05,11,20BON,5/11/2014 6:44,GOOD,58.0395,-169.6802,65,153,5,47,6.40883,2014,Pseudocalanus spp.
DY14-05 49 2 20BON 1,2830.1831,3.451967957,72,DY14-05,11,20BON,5/11/2014 9:29,GOOD,58.2835,-170.098,61,153,5,49,5.15585,2014,Pseudocalanus spp.
DY14-05 51 2 20BON 1,1269.3556,3.103925306,72,DY14-05,11,20BON,5/11/2014 12:14,GOOD,58.6195,-170.2747,63,153,5,51,4.23522,2014,Pseudocalanus spp.
DY14-05 53 2 20BON 1,478.2519,2.680563843,71,DY14-05,11,20BON,5/11/2014 15:00,GOOD,58.9478,-170.324,61,153,5,53,9.16672,2014,Pseudocalanus spp.
DY14-05 55 2 20BON 1,489.2977,2.690459856,68,DY14-05,11,20BON,5/11/2014 17:40,GOOD,59.2485,-170.4183,60,153,5,55,4.08749,2014,Pseudocalanus spp.
DY14-06 100 1 20BON 1,5338.3454,3.727488016,75,DY14-06,28,20BON,5/28/2014 0:50,GOOD,56.629,-164.6227,66,153,5,100,14.38648,2014,Pseudocalanus spp.
DY14-06 101 1 20BON 1,2835.358,3.452761046,80,DY14-06,28,20BON,5/28/2014 2:29,GOOD,56.5077,-164.9978,70,153,5,101,14.06549,2014,Pseudocalanus spp.
DY14-06 102 1 20BON 1,3976.5305,3.599613519,76,DY14-06,28,20BON,5/28/2014 4:09,GOOD,56.725,-165.2115,67,153,5,102,16.15881,2014,Pseudocalanus spp.
DY14-06 103 1 20BON 1,3735.6555,3.57248306,80,DY14-06,28,20BON,5/28/2014 5:51,GOOD,56.6027,-165.5917,70,153,5,103,16.7849,2014,Pseudocalanus spp.
DY14-06 104 1 20BON 1,7620.9917,3.882068472,87,DY14-06,28,20BON,5/28/2014 7:17,GOOD,56.3835,-165.3862,76,153,5,104,15.75438,2014,Pseudocalanus spp.
DY14-06 105 1 20BON 1,2119.8859,3.326517305,93,DY14-06,28,20BON,5/28/2014 8:49,GOOD,56.2647,-165.769,84,153,5,105,16.90657,2014,Pseudocalanus spp.
DY14-06 106 1 20BON 1,4438.3956,3.647323847,87,DY14-06,28,20BON,5/28/2014 10:28,GOOD,56.4862,-165.987,79,153,5,106,14.23119,2014,Pseudocalanus spp.
DY14-06 107 1 20BON 1,2405.0974,3.381313204,101,DY14-06,28,20BON,5/28/2014 12:01,GOOD,56.3665,-166.366,91,153,5,107,15.56425,2014,Pseudocalanus spp.
DY14-06 118 1 20BON 1,3727.591,3.571544747,94,DY14-06,29,20BON,5/29/2014 5:24,GOOD,56.5857,-166.5765,84,153,5,118,17.30662,2014,Pseudocalanus spp.
DY14-06 119 1 20BON 1,5125.3806,3.709810847,81,DY14-06,29,20BON,5/29/2014 6:51,GOOD,56.7058,-166.1967,71,153,5,119,11.83756,2014,Pseudocalanus spp.
DY14-06 120 1 20BON 1,4734.2546,3.675343335,76,DY14-06,29,20BON,5/29/2014 8:15,GOOD,56.8248,-165.8187,67,153,5,120,16.97923,2014,Pseudocalanus spp.
DY14-06 121 1 20BON 1,4403.8254,3.643928698,73,DY14-06,29,20BON,5/29/2014 9:54,GOOD,57.0453,-166.0402,63,153,5,121,16.43676,2014,Pseudocalanus spp.
DY14-06 122 1 20BON 1,6142.4071,3.788409295,75,DY14-06,29,20BON,5/29/2014 11:19,GOOD,56.9257,-166.4228,65,153,5,122,16.81342,2014,Pseudocalanus spp.
DY14-06 123 1 20BON 1,6058.9448,3.782468668,81,DY14-06,29,20BON,5/29/2014 12:45,GOOD,56.8047,-166.8013,73,153,5,123,15.75984,2014,Pseudocalanus spp.
DY14-06 124 1 20BON 1,4229.2828,3.626369402,98,DY14-06,29,20BON,5/29/2014 14:11,GOOD,56.6863,-167.1778,88,153,5,124,17.8782,2014,Pseudocalanus spp.
DY14-06 125 1 20BON 1,1035.9578,3.015761083,108,DY14-06,29,20BON,5/29/2014 15:44,GOOD,56.5663,-167.5545,99,153,5,125,24.46432,2014,Pseudocalanus spp.
DY14-06 140 1 20BON 1,2484.5516,3.395422784,95,DY14-06,30,20BON,5/30/2014 20:40,GOOD,56.7853,-167.7725,85,153,5,140,19.06179,2014,Pseudocalanus spp.
DY14-06 140 2 CALVET 1,0,0,96,DY14-06,30,CALVET,5/30/2014 20:59,GOOD,56.7815,-167.7783,60,53,5,140,3.72337,2014,Pseudocalanus spp.
DY14-06 141 1 20BON 1,3305.4436,3.519361119,80,DY14-06,30,20BON,5/30/2014 22:29,GOOD,56.9038,-167.3988,69,153,5,141,16.26408,2014,Pseudocalanus spp.
DY14-06 141 2 CALVET 1,0,0,80,DY14-06,30,CALVET,5/30/2014 22:46,GOOD,56.9003,-167.4077,60,53,5,141,3.14199,2014,Pseudocalanus spp.
DY14-06 142 1 20BON 1,2589.1187,3.413319667,74,DY14-06,31,20BON,5/31/2014 0:44,GOOD,57.1253,-167.6177,64,153,5,142,14.63355,2014,Pseudocalanus spp.
DY14-06 142 2 CALVET 1,0,0,73,DY14-06,31,CALVET,5/31/2014 1:03,GOOD,57.1222,-167.6325,60,53,5,142,3.2074,2014,Pseudocalanus spp.
DY14-06 143 1 20BON 1,2441.3746,3.387812275,78,DY14-06,31,20BON,5/31/2014 2:40,GOOD,57.0057,-167.9908,69,153,5,143,18.24546,2014,Pseudocalanus spp.
DY14-06 144 2 20BON 1,3441.1741,3.536832833,93,DY14-06,31,20BON,5/31/2014 4:34,GOOD,56.888,-168.3638,81,153,5,144,21.05328,2014,Pseudocalanus spp.
DY14-06 145 1 20BON 1,1867.1208,3.271404956,100,DY14-06,31,20BON,5/31/2014 6:24,GOOD,56.7708,-168.7347,89,153,5,145,22.07463,2014,Pseudocalanus spp.
DY14-06 146 1 20BON 1,2063.3434,3.314781943,76,DY14-06,31,20BON,5/31/2014 8:06,GOOD,56.6472,-169.0965,66,153,5,146,15.50881,2014,Pseudocalanus spp.
DY14-06 155 1 20BON 1,1462.157,3.165290929,78,DY14-06,1,20BON,6/1/2014 23:32,GOOD,56.868,-169.3255,68,153,6,155,14.26933,2014,Pseudocalanus spp.
DY14-06 155 2 CALVET 1,0,0,78,DY14-06,1,CALVET,6/1/2014 23:50,GOOD,56.8625,-169.3313,60,53,6,155,3.23496,2014,Pseudocalanus spp.
DY14-06 156 1 20BON 1,1719.7436,3.235716163,80,DY14-06,2,20BON,6/2/2014 1:19,GOOD,56.9895,-168.9562,70,153,6,156,14.88594,2014,Pseudocalanus spp.
DY14-06 157 1 20BON 1,2128.2802,3.328232816,77,DY14-06,2,20BON,6/2/2014 2:48,GOOD,57.1082,-168.5788,67,153,6,157,15.1559,2014,Pseudocalanus spp.
DY14-06 158 1 20BON 1,8072.1609,3.907043608,76,DY14-06,2,20BON,6/2/2014 4:19,GOOD,57.2272,-168.2067,66,153,6,158,16.62072,2014,Pseudocalanus spp.
